SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,COUNTY
PAST SALE,,Single Family Residential,236 Route 515,Stockholm,NJ,07460,200000.0,,,,1624.0,149846.0,1983.0,,123.0,,,,,https://www.redfin.com/NJ/Stockholm/236-Route-515-07460/home/167671651,,,N,Y,41.1297806,-74.4990135,Sussex
PAST SALE,January-14-2021,Single Family Residential,7 WALSH Rd,Franklin Boro,NJ,07416-1703,200000.0,3.0,1.0,Franklin Boro,,10454.0,1959.0,,,,Sold,,,https://www.redfin.com/NJ/Franklin/7-Walsh-St-07416/home/172675486,GSMLS,3654473.0,N,Y,41.119281,-74.5806307,Sussex
PAST SALE,June-3-2022,Single Family Residential,19 Mill Creek Rd,Sparta Twp.,NJ,07871,630000.0,4.0,2.5,Sparta Twp.,,,1994.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/19-Mill-Creek-Rd-07871/home/37754899,GSMLS,3772246,N,Y,41.0537902,-74.5649125,Sussex
PAST SALE,January-7-2022,Single Family Residential,31 Hidden Glen Dr,Sparta Twp.,NJ,07871-3843,635000.0,4.0,2.5,Sparta Twp.,,69260.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/31-Hidden-Glen-Dr-07871/home/37754631,GSMLS,3758115,N,Y,41.0456157,-74.5748404,Sussex
PAST SALE,May-16-2024,Single Family Residential,188 Andover Sparta Rd,Andover Twp.,NJ,07860-9758,627500.0,4.0,3.0,Andover Twp.,,135907.0,,,,,Sold,,,https://www.redfin.com/NJ/Newton/188-Andover-Sparta-Rd-07860/home/37673489,GSMLS,3902264,N,Y,41.0065389,-74.7205873,Sussex
PAST SALE,March-8-2022,Single Family Residential,79 Westgate Dr,Sparta Twp.,NJ,07871-1339,630000.0,4.0,2.5,Sparta Twp.,,73616.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/79-Westgate-Dr-07871/home/37768897,GSMLS,3767909,N,Y,41.0127661,-74.6863451,Sussex
PAST SALE,August-25-2021,Single Family Residential,20 Fiddlers Way,Lafayette Twp.,NJ,07848-2202,635000.0,4.0,3.5,Lafayette Twp.,,79279.0,1996.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/20-Fiddlers-Way-07848/home/37729705,GSMLS,3723318,N,Y,41.0801887,-74.6751805,Sussex
PAST SALE,August-30-2021,Single Family Residential,16 Crystal Rock Rd,Sparta Twp.,NJ,07871-3755,635725.0,5.0,3.5,Sparta Twp.,,47916.0,1994.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/16-Crystal-Rock-Rd-07871/home/37754751,GSMLS,3724667,N,Y,41.034421,-74.5659249,Sussex
PAST SALE,,Single Family Residential,12B River Rd Unit B,Stanhope,NJ,07874,635000.0,,,,2748.0,9409.0,1992.0,,231.0,,,,,https://www.redfin.com/NJ/Stanhope/12B-River-Rd-07874/unit-B/home/37677620,,,N,Y,40.9193918,-74.7292672,Sussex
PAST SALE,June-27-2022,Single Family Residential,8 Doe Run,Hardyston Twp.,NJ,07460-1408,630000.0,4.0,2.5,Hardyston Twp.,,57934.0,1995.0,,,,Sold,,,https://www.redfin.com/NJ/Stockholm/8-Doe-Run-07460/home/37706683,GSMLS,3773406,N,Y,41.1132917,-74.5236927,Sussex
PAST SALE,August-30-2024,Single Family Residential,40 David Dr,Frankford Twp.,NJ,07822-2116,630000.0,4.0,2.5,Frankford Twp.,,45738.0,1997.0,,,,Sold,,,https://www.redfin.com/NJ/Augusta/40-David-Dr-07822/home/37683118,GSMLS,3911763,N,Y,41.1474797,-74.6800385,Sussex
PAST SALE,July-11-2023,Single Family Residential,85 Old Prospect School Rd,Sparta Twp.,NJ,07871-3317,630000.0,4.0,2.5,Sparta Twp.,,133729.0,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/85-Old-Prospect-School-Rd-07871/home/37763840,GSMLS,3847256,N,Y,41.1054244,-74.6282284,Sussex
PAST SALE,February-23-2024,Single Family Residential,50 Jefferson Trl,Hopatcong Boro,NJ,07843-1281,629000.0,5.0,3.0,Hopatcong Boro,,12196.0,2020.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/50-Jefferson-Trl-07843/home/37725564,GSMLS,3883463,N,Y,40.9397917,-74.6673693,Sussex
PAST SALE,August-11-2023,Single Family Residential,4 Woodcott Dr,Hardyston Twp.,NJ,07419-1368,635000.0,5.0,3.0,Hardyston Twp.,,12196.0,2014.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/4-Woodcott-Dr-07419/home/79160321,GSMLS,3843216,N,Y,41.1626586,-74.5523203,Sussex
PAST SALE,September-20-2023,Single Family Residential,4 Summit St,Stanhope Boro,NJ,07874-2656,630000.0,3.0,2.5,Stanhope Boro,,119354.0,,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/4-Summit-Rd-07874/home/37781305,GSMLS,3857247,N,Y,40.9049511,-74.7057915,Sussex
PAST SALE,November-29-2022,Single Family Residential,2050 Lakeside Dr W,Vernon Twp.,NJ,07422,632000.0,2.0,1.5,Vernon Twp.,,8712.0,1960.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/2050-Lakeside-Dr-W-07422/home/167666300,GSMLS,3812526,N,Y,41.1587972,-74.468847,Sussex
PAST SALE,August-23-2024,Single Family Residential,523 Upper Highland Lks Dr,Vernon Twp.,NJ,07422-1603,637000.0,3.0,1.0,Vernon Twp.,,24393.0,1968.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/523-Upper-Highland-Lks-Dr-07422/home/167664202,GSMLS,3910425,N,Y,41.1751906,-74.4758469,Sussex
PAST SALE,December-1-2023,Single Family Residential,168 Clove Rd,Wantage Twp.,NJ,07461,630000.0,5.0,4.0,Wantage Twp.,,185130.0,1960.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/168-Clove-Rd-07461/home/37859307,GSMLS,3862469,N,Y,41.3126286,-74.6171257,Sussex
PAST SALE,June-7-2024,Single Family Residential,111 Stonehedge Ln,Byram Twp.,NJ,07871-2862,629900.0,4.0,2.5,Byram Twp.,,36590.0,1997.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/111-Stonehedge-Ln-07871/home/37863351,GSMLS,3896567,N,Y,41.0009942,-74.6707137,Sussex
PAST SALE,October-25-2024,Single Family Residential,16 Els Way,Vernon Twp.,NJ,07461,630000.0,4.0,2.5,Vernon Twp.,,66211.0,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/16-Els-Way-07461/home/167669966,GSMLS,3920758,N,Y,41.200337,-74.5445202,Sussex
PAST SALE,September-13-2024,Single Family Residential,110 Hudson Ave,Hopatcong Boro,NJ,07843-1708,630000.0,4.0,3.0,Hopatcong Boro,,25264.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/110-Hudson-Ave-07843/home/37721128,GSMLS,3920317,N,Y,40.9420982,-74.6600563,Sussex
PAST SALE,September-9-2024,Single Family Residential,9 Lam Dr,Hardyston Twp.,NJ,07419,635000.0,4.0,3.0,Hardyston Twp.,,7840.0,2020.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/9-Lam-Dr-07419/home/175212408,GSMLS,3908215,N,Y,41.1629866,-74.5491072,Sussex
PAST SALE,August-14-2023,Single Family Residential,6 Cambridge Dr,Sparta Twp.,NJ,07871-2503,630000.0,4.0,2.5,Sparta Twp.,,31798.0,1973.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/6-Cambridge-Dr-07871/home/37761494,GSMLS,3849382,N,Y,41.0126083,-74.6289617,Sussex
PAST SALE,,Single Family Residential,73 Wolfs Corner Rd,Newton,NJ,07860,630000.0,,,,2232.0,286843.0,1987.0,,282.0,,,,,https://www.redfin.com/NJ/Newton/73-Wolfs-Corner-Rd-07860/home/37694155,,,N,Y,40.9829823,-74.8129992,Sussex
PAST SALE,May-1-2024,Single Family Residential,10 Michael Ct,Green Twp.,NJ,07860-5442,635000.0,4.0,2.5,Green Twp.,,31363.0,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/10-Michael-Ct-07860/home/37695644,GSMLS,3888032,N,Y,40.9861839,-74.8105629,Sussex
PAST SALE,August-7-2024,Single Family Residential,327 Lakewood Ter,Hampton Twp.,NJ,07860-7000,635000.0,3.0,2.0,Hampton Twp.,,16117.0,1960.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/327-Lakewood-Ter-07860/home/37703377,GSMLS,3910537,N,Y,41.1171901,-74.7688181,Sussex
PAST SALE,May-15-2024,Single Family Residential,30 Linn Smith Rd,Frankford Twp.,NJ,07822-2000,630007.0,4.0,2.5,Frankford Twp.,,290109.0,,,,,Sold,,,https://www.redfin.com/NJ/Augusta/30-Linn-Smith-Rd-07822/home/37661361,GSMLS,3889349,N,Y,41.1431167,-74.7049097,Sussex
PAST SALE,May-31-2024,Single Family Residential,14 Els Way,Vernon Twp.,NJ,07461,637500.0,4.0,2.5,Vernon Twp.,,77101.0,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/14-Els-Way-07461/home/167669965,GSMLS,3886002,N,Y,41.1995815,-74.5448864,Sussex
PAST SALE,August-24-2022,Single Family Residential,19 Hideaway Ln,Sparta Twp.,NJ,07871-3510,630000.0,4.0,3.5,Sparta Twp.,,30927.0,1979.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/19-Hideaway-Ln-07871/home/37757462,GSMLS,3794788,N,Y,41.0714348,-74.6166895,Sussex
PAST SALE,October-10-2024,Single Family Residential,12B River Rd,Byram Twp.,NJ,07874-3441,635000.0,4.0,3.0,Byram Twp.,,9147.0,1992.0,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/12-B-River-Rd-07874/home/191921535,GSMLS,3917064,N,Y,40.9193918,-74.7292672,Sussex
PAST SALE,December-15-2021,Single Family Residential,102 Dug Rd,Port Jervis,NY,12771,632000.0,3.0,2.5,Port Jervis,2648.0,204732.0,2001.0,,239.0,,Sold,,,https://www.redfin.com/NY/Port-Jervis/102-Dug-Rd-12771/home/92379186,OneKey® MLS as Distributed by MLS Grid,H6142802,N,Y,41.3246603,-74.6224421,Sussex
PAST SALE,,Single Family Residential,24 Saddle Ridge Rd,Sparta,NJ,07871,635000.0,,,,3245.0,58632.0,2002.0,,196.0,,,,,https://www.redfin.com/NJ/Sparta/24-Saddle-Ridge-Rd-07871/home/37876710,,,N,Y,41.1008684,-74.647025,Sussex
PAST SALE,April-11-2022,Single Family Residential,3 Parrish Dr,Vernon Twp.,NJ,07462-3530,635000.0,4.0,3.0,Vernon Twp.,,35283.0,2014.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/3-Parrish-Dr-07462/home/167670330,GSMLS,3766368,N,Y,41.1917377,-74.5368536,Sussex
PAST SALE,August-24-2023,Single Family Residential,14 Chincopee Ave,Hopatcong Boro,NJ,07843-1402,630000.0,4.0,3.5,Hopatcong Boro,,7405.0,2012.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/14-Chincopee-Ave-07843/home/49677098,GSMLS,3849173,N,Y,40.9309606,-74.6613521,Sussex
PAST SALE,November-29-2022,Single Family Residential,2050 W Lakeside Dr,Vernon,NJ,07422,632000.0,2.0,1.5,Vernon,,8712.0,,,,,Sold,,,https://www.redfin.com/NJ/Vernon-Township/2050-W-Lakeside-Dr-07422/home/182312195,NJMLS,22037463,N,Y,41.1730074,-74.453706,Sussex
PAST SALE,December-16-2020,Single Family Residential,5 ANGELO Dr,Sparta Twp.,NJ,07871-3175,635000.0,4.0,3.0,Sparta Twp.,,92782.0,2001.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/5-Angelo-Dr-07871/home/37873213,GSMLS,3674903,N,Y,41.0335187,-74.5908287,Sussex
PAST SALE,September-20-2022,Single Family Residential,9 Fawn Hollow Dr,Green Twp.,NJ,07860-5454,635000.0,4.0,2.5,Green Twp.,,75794.0,2017.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/9-Fawn-Hollow-Dr-07860/home/165427771,GSMLS,3792148,N,Y,40.9832656,-74.8001043,Sussex
PAST SALE,August-20-2021,Single Family Residential,2 King Alex Ct,Sparta Twp.,NJ,07871-3901,635000.0,4.0,2.5,Sparta Twp.,,49222.0,2001.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/2-King-Alex-Ct-07871/home/37873240,GSMLS,3724120,N,Y,41.059329,-74.5612153,Sussex
PAST SALE,August-8-2023,Single Family Residential,13 Williams Trl,Hopatcong Boro,NJ,07843-1123,635000.0,5.0,3.0,Hopatcong Boro,,18295.0,2023.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/13-Williams-Trl-07843/home/165346288,GSMLS,3821755,N,Y,40.9355768,-74.6747844,Sussex
PAST SALE,September-29-2023,Single Family Residential,26 Fairway Trl,Sparta Twp.,NJ,07871-1420,635000.0,4.0,2.5,Sparta Twp.,,87120.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/26-Fairway-Trl-07871/home/37766673,GSMLS,3851335,N,Y,41.0166761,-74.673466,Sussex
PAST SALE,August-8-2022,Single Family Residential,8 Spring Ln,Stanhope Boro,NJ,07874-2900,630000.0,3.0,2.5,Stanhope Boro,,14374.0,1925.0,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/8-Spring-Ln-07874/home/37673375,GSMLS,3787549,N,Y,40.9069446,-74.7029372,Sussex
PAST SALE,August-1-2023,Single Family Residential,511 Abricada Rd,Vernon Twp.,NJ,07422-1503,630000.0,4.0,2.5,Vernon Twp.,,34848.0,1995.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/511-Abricada-Rd-07422/home/167663324,GSMLS,3841790,N,Y,41.1811944,-74.474692,Sussex
PAST SALE,July-15-2022,Single Family Residential,3 Schindler Ct,Fredon Twp.,NJ,07860-5068,630000.0,4.0,2.5,Fredon Twp.,,132858.0,2002.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/3-Schindler-Ct-07860/home/37877118,GSMLS,3783284,N,Y,41.0434076,-74.8287035,Sussex
PAST SALE,September-18-2023,Single Family Residential,25 Longview Rd,Sparta,NJ,07871,635000.0,4.0,3.0,Sparta,,12480.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/25-Longview-Rd-07871/home/37774988,NJMLS,23022687,N,Y,41.0079807,-74.6628922,Sussex
PAST SALE,August-14-2023,Single Family Residential,373 Green Rd,Sparta Twp.,NJ,07871-3029,637000.0,3.0,2.0,Sparta Twp.,,241322.0,1931.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/373-Green-Rd-07871/home/37759022,GSMLS,3838013,N,Y,41.0023143,-74.6238648,Sussex
PAST SALE,January-11-2024,Single Family Residential,3 Donna Lynn Ter,Vernon Twp.,NJ,07461-4131,629000.0,4.0,2.5,Vernon Twp.,,64904.0,1999.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/3-Donna-Lynn-Ter-07461/home/167669972,GSMLS,3870126,N,Y,41.2002091,-74.5470597,Sussex
PAST SALE,August-6-2021,Single Family Residential,270 E Mountain Rd,Sparta Twp.,NJ,07871-3161,630000.0,4.0,2.5,Sparta Twp.,,49658.0,1902.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/270-E-Mountain-Rd-07871/home/37759036,GSMLS,3713135,N,Y,41.0364578,-74.6159826,Sussex
PAST SALE,January-12-2022,Single Family Residential,160 Neilson Rd,Wantage Twp.,NJ,07461-2820,634000.0,4.0,2.5,Wantage Twp.,,629006.0,1977.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/160-Neilson-Rd-07461/home/37860846,GSMLS,3748747,N,Y,41.223156,-74.7016513,Sussex
PAST SALE,August-1-2024,Single Family Residential,29 Armstrong Rd,Wantage,NJ,07461,630000.0,4.0,3.5,Wantage,,90169.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/29-Armstrong-Rd-07461/home/37856768,NJMLS,24015078,N,Y,41.2333105,-74.6513332,Sussex
PAST SALE,December-22-2021,Single Family Residential,251 Maxim Dr,Hopatcong Boro,NJ,07843-1743,632000.0,3.0,2.5,Hopatcong Boro,,14810.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/251-Maxim-Dr-07843/home/37722854,GSMLS,3714966,N,Y,40.9603509,-74.6525545,Sussex
PAST SALE,July-17-2023,Single Family Residential,49 Race Rd,Lafayette,NJ,07848,635000.0,4.0,2.5,Lafayette,,108900.0,,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/49-Race-Rd-07848/home/37663075,NJMLS,23011136,N,Y,41.0939304,-74.7037808,Sussex
PAST SALE,,Single Family Residential,349 W Mountain Rd,Sparta,NJ,07871,630000.0,,,,3126.0,72745.0,1995.0,,202.0,,,,,https://www.redfin.com/NJ/Sparta/349-W-Mountain-Rd-07871/home/37757479,,,N,Y,41.0763486,-74.6175863,Sussex
PAST SALE,April-30-2021,Single Family Residential,45 ANGELO Dr,Sparta Twp.,NJ,07871-3175,627500.0,5.0,3.5,Sparta Twp.,3000.0,81892.0,2000.0,,209.0,,Sold,,,https://www.redfin.com/NJ/Sparta/45-Angelo-Dr-07871/home/37873261,GSMLS,3690398,N,Y,41.0303161,-74.5893434,Sussex
PAST SALE,July-29-2021,Single Family Residential,405 MARINERS POINTE,Hopatcong Boro,NJ,07843,627500.0,3.0,2.5,Hopatcong Boro,,,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/405-Mariners-Pt-07843/home/145994719,GSMLS,3707754,N,Y,40.919539,-74.661643,Sussex
PAST SALE,April-13-2023,Single Family Residential,135 Sherman Ridge Rd,Wantage Twp.,NJ,07461-3034,635000.0,3.0,3.0,Wantage Twp.,,,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/135-Sherman-Ridge-Rd-07461/home/37854392,GSMLS,3818607,N,Y,41.2185104,-74.6484668,Sussex
PAST SALE,June-28-2021,Single Family Residential,6 Valley Manor Dr,Sparta Twp.,NJ,07871-3318,631000.0,4.0,2.5,Sparta Twp.,,148539.0,2000.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/6-Valley-Manor-Dr-07871/home/37861013,GSMLS,3697280,N,Y,41.115259,-74.639801,Sussex
PAST SALE,March-8-2024,Single Family Residential,117 Hillside Rd,Sparta Twp.,NJ,07871-2033,635000.0,4.0,3.0,Sparta Twp.,,16552.0,1932.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/117-Hillside-Rd-07871/home/37774892,GSMLS,3867314,N,Y,41.0113003,-74.6568781,Sussex
PAST SALE,,Single Family Residential,134 E Shore Culver Rd,Branchville,NJ,07826,635000.0,,,,1902.0,8799.0,1920.0,,334.0,,,,,https://www.redfin.com/NJ/Branchville/134-E-Shore-Culver-Rd-07826/home/37686542,,,N,Y,41.1669245,-74.7687602,Sussex
PAST SALE,October-2-2020,Single Family Residential,213 LAKESIDE Blvd,Hopatcong Boro,NJ,07843-1452,635000.0,5.0,3.0,Hopatcong Boro,,,1926.0,,,,Sold,,,https://www.redfin.com/NJ/Andover/213-Lakeside-Ave-07821/unit-211/home/37730295,GSMLS,3639769,N,Y,40.97479,-74.632938,Sussex
PAST SALE,June-26-2020,Single Family Residential,23 HIDDEN VALLEY Dr,Vernon Twp.,NJ,07462-3153,635000.0,5.0,5.0,Vernon Twp.,,61855.0,2007.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/23-Hidden-Valley-Dr-07462/home/167664087,GSMLS,3621180,N,Y,41.1802687,-74.4774512,Sussex
PAST SALE,February-29-2024,Single Family Residential,120 Stonehedge Ln,Byram Twp.,NJ,07871-2860,630000.0,4.0,2.5,Byram Twp.,,54450.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/120-Stonehedge-Ln-07871/home/37681541,GSMLS,3867700,N,Y,41.0022558,-74.6676155,Sussex
PAST SALE,November-30-2020,Single Family Residential,14 CEDAR RIDGE Rd,Lafayette Twp.,NJ,07848-2412,630000.0,4.0,3.0,Lafayette Twp.,,105850.0,2002.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/14-Cedar-Ridge-Rd-07848/home/37732116,GSMLS,3654529,N,Y,41.1140834,-74.6752189,Sussex
PAST SALE,April-9-2021,Single Family Residential,283 CLOVE Rd,Montague Twp.,NJ,07827-3122,637500.0,4.0,2.5,Montague Twp.,4000.0,522720.0,1990.0,,159.0,,Sold,,,https://www.redfin.com/NJ/Montague/283-Clove-Rd-07827/home/37733673,GSMLS,3671989,N,Y,41.3117448,-74.7666003,Sussex
PAST SALE,July-3-2023,Single Family Residential,16 Stonehedge Dr,Hardyston Twp.,NJ,07460-1100,630000.0,4.0,3.5,Hardyston Twp.,,67082.0,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Stockholm/16-Stonehedge-Dr-07460/home/37708735,GSMLS,3812557,N,Y,41.079774,-74.5351641,Sussex
PAST SALE,April-14-2023,Single Family Residential,19 Victoria Pines Ln,Andover Twp.,NJ,07848-3601,630000.0,4.0,3.0,Andover Twp.,,145490.0,1995.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/19-Victoria-Pines-Ln-07848/home/37675487,GSMLS,3793934,N,Y,41.043125,-74.6930083,Sussex
PAST SALE,March-19-2021,Single Family Residential,53 RYAN Rd,Wantage Twp.,NJ,07461-1705,630000.0,3.0,4.0,Wantage Twp.,,268329.0,2005.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/53-Ryan-Rd-07461/home/37851471,GSMLS,3652851,N,Y,41.2285529,-74.6132634,Sussex
PAST SALE,May-23-2024,Single Family Residential,1 Deerfield Dr,Hardyston,NJ,07416,630000.0,5.0,5.0,Hardyston,,50965.0,,,,,Sold,,,https://www.redfin.com/NJ/Franklin/1-Deerfield-Dr-07416/home/37711150,NJMLS,23023135,N,Y,41.1347703,-74.6135894,Sussex
PAST SALE,,Single Family Residential,508 Lakeside Ave,Andover,NJ,07821,635000.0,,,,2051.0,13652.0,1958.0,,310.0,,,,,https://www.redfin.com/NJ/Andover/508-Lakeside-Ave-07821/home/37728768,,,N,Y,40.96595,-74.644891,Sussex
PAST SALE,June-25-2021,Single Family Residential,225 LAKESIDE Blvd,Hopatcong Boro,NJ,07843-1684,630000.0,5.0,2.0,Hopatcong Boro,,,,,,,Sold,,,https://www.redfin.com/NJ/Lake-Hopatcong/225-Lakeside-Ave-07849/home/37730300,GSMLS,3633914,N,Y,40.9736258,-74.6336462,Sussex
PAST SALE,,Single Family Residential,10 Ballantine Woods Way,Andover,NJ,07821,629000.0,,,,2266.0,79279.0,2021.0,,278.0,,,,,https://www.redfin.com/NJ/Andover/10-Ballantine-Woods-Way-07821/home/146424202,,,N,Y,40.9937589,-74.7209457,Sussex
PAST SALE,,Single Family Residential,1043 Lakeside Dr E,Highland Lakes,NJ,07422,629000.0,,,,2639.0,8712.0,1960.0,,238.0,,,,,https://www.redfin.com/NJ/Highland-Lakes/1043-Lakeside-Dr-E-07422/home/167666027,,,N,Y,41.1640323,-74.4618663,Sussex
PAST SALE,,Single Family Residential,7 Mountainview Dr,Andover,NJ,07821,630000.0,,,,4668.0,91476.0,1989.0,,135.0,,,,,https://www.redfin.com/NJ/Andover/7-Mountainview-Dr-07821/home/37695800,,,N,Y,40.996342,-74.6553683,Sussex
PAST SALE,June-23-2020,Single Family Residential,7 MOUNTAIN VIEW Dr,Green Twp.,NJ,07821-2121,630000.0,4.0,4.0,Green Twp.,,91476.0,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Green-Township/7-Mountainview-Dr-07821/home/168630290,GSMLS,3620368,N,Y,40.9607169,-74.7713315,Sussex
PAST SALE,,Vacant Land,4 Percy Pl,Andover,NJ,07821,629900.0,,,,,,,,,,,,,https://www.redfin.com/NJ/Andover/4-Percy-Pl-07821/home/184992091,,,N,Y,40.998379,-74.721977,Sussex
PAST SALE,September-22-2020,Single Family Residential,11 OVERLOOK Rd,Newton Town,NJ,07860,637500.0,4.0,4.0,Newton Town,,872506.0,2004.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/11-Overlook-Rd-07860/home/144267270,GSMLS,3615054,N,Y,41.050807,-74.7676539,Sussex
PAST SALE,,Single Family Residential,11 Overlook Road Ext,Newton,NJ,07860,637500.0,,,,4722.0,872463.0,2004.0,,135.0,,,,,https://www.redfin.com/NJ/Newton/11-Overlook-Road-Ext-07860/home/37737121,,,N,Y,41.051117,-74.767847,Sussex
PAST SALE,June-17-2022,Single Family Residential,10 Doe Run,Sparta Twp.,NJ,07871-3851,665000.0,4.0,2.5,Sparta Twp.,,45302.0,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/10-Doe-Run-07871/home/37754695,GSMLS,3778477,N,Y,41.0471657,-74.577079,Sussex
PAST SALE,June-24-2022,Single Family Residential,1017 Lakeside Dr E,Vernon Twp.,NJ,07422-1434,665000.0,3.0,2.0,Vernon Twp.,,11761.0,1955.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/1017-Lakeside-Dr-E-07422/home/167666262,GSMLS,3778721,N,Y,41.160144,-74.463508,Sussex
PAST SALE,July-7-2021,Single Family Residential,8 LIBERTY Trl,Andover Twp.,NJ,07860-6140,665000.0,5.0,4.5,Andover Twp.,,247420.0,,,,,Sold,,,https://www.redfin.com/NJ/Newton/8-Liberty-Trl-07860/home/37665272,GSMLS,3688348,N,Y,41.0118169,-74.7023786,Sussex
PAST SALE,May-31-2024,Single Family Residential,20 Alpine Ct,Lafayette Twp.,NJ,07848-3157,665000.0,4.0,2.5,Lafayette Twp.,,336718.0,1998.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/20-Alpine-Ct-07848/home/37732145,GSMLS,3900608,N,Y,41.1500908,-74.6572946,Sussex
PAST SALE,November-12-2024,Single Family Residential,22 Colby Dr,Byram Twp.,NJ,07821-3904,660000.0,4.0,2.5,Byram Twp.,,20473.0,,,,,Sold,,,https://www.redfin.com/NJ/Byram-Township/22-Colby-Dr-07821/home/37682014,GSMLS,3923836,N,Y,40.9647036,-74.7150743,Sussex
PAST SALE,July-9-2024,Single Family Residential,50 Cottage Ln,Sparta Twp.,NJ,07871-4000,665000.0,4.0,2.5,Sparta Twp.,,23958.0,1985.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/50-Cottage-Ln-07871/home/37778636,GSMLS,3898370,N,Y,41.0440115,-74.6813247,Sussex
PAST SALE,August-13-2024,Single Family Residential,108 Unger Ave,Hopatcong Boro,NJ,07874-2210,667000.0,4.0,3.0,Hopatcong Boro,,11325.0,,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/108-Unger-Ave-07874/home/165318031,GSMLS,3898856,N,Y,40.920316,-74.68367,Sussex
PAST SALE,March-20-2023,Single Family Residential,23 Victoria Pines Ln,Andover Twp.,NJ,07848-3601,665000.0,4.0,3.5,Andover Twp.,,155073.0,1997.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/23-Victoria-Pines-Ln-07848/home/37675500,GSMLS,3822693,N,Y,41.0440794,-74.6945558,Sussex
PAST SALE,March-5-2024,Single Family Residential,15 Trafalgar Ct,Sparta Twp.,NJ,07871-3585,657500.0,4.0,2.5,Sparta Twp.,,6534.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/15-Trafalgar-Ct-07871/home/171821125,GSMLS,3879541,N,Y,41.10229,-74.6396539,Sussex
