PAMS_PIN,CLOSEST_WETLAND_ID,CLOSEST_C1_ID
1922_273_28,76304,74817
1922_273_27,76304,74817
1922_273_32,76304,74817
1922_273_26,76304,74817
1922_273_25,76304,74817
1922_273_33,76304,74817
1922_273_34,131236,74817
1922_273_19,131236,74817
1922_273_22,131236,74817
1922_273_39,131236,74817
1922_273_38,131236,74817
1922_273_20,131236,74817
1922_273_37,131236,74817
1922_273_40,131236,74817
1922_273_36,131236,74817
1922_273_21,131236,74817
1922_273_23,76304,74817
1922_273_35,131236,74817
1922_273_24,76304,74817
1922_273_18,131236,74817
1922_273_17,131236,74817
1922_273_16,76420,74817
1922_273_15,76420,74817
1922_273_14,76420,74817
1922_273_103,131236,74817
1922_273_115,76304,74817
1922_273_114,76304,74817
1922_273_113,76304,74817
1922_273_106,76304,74817
1922_273_111,76304,74817
1922_273_112,76304,74817
1922_274_7,76583,74518
1922_274_16,102861,74518
1922_274_10,76270,75314
1922_274_12,76583,75314
1922_274_13,76171,75314
1922_274_15,76583,74518
1922_274_14,76583,75314
1922_274_9,76270,75314
1922_274_8,76270,74518
1922_274_2,76583,74518
1922_274_17,119220,74518
1922_274_4,119271,74518
1922_274_6,119271,74518
1922_274_11,76171,75314
1922_277_2,76583,74518
1922_277_5,76583,74518
1922_277_6,76583,74518
1922_277_1,76583,74518
1922_277_3,76583,74518
1922_277_4,76583,74518
1922_278_5,76583,74518
1922_278_6,76583,74518
1922_278_7,76583,74518
1922_278_13,76270,75314
1922_278_2,76270,74518
1922_278_9,76583,74518
1922_278_4,76270,74518
1922_278_8,76583,74518
1922_278_10,76270,74518
1922_278_12,76270,74518
1922_278_11,76270,74518
1922_278_1,76270,75314
1922_278_3,76270,74518
1922_276_2,76583,74518
1922_276_1,76583,74518
1922_275_2,76583,74518
1922_275_4,76270,74518
1922_275_3,76583,74518
1922_275_1,76583,74518
1922_275_5,76270,74518
1922_279_6,76270,75314
1922_279_5,76270,75314
1922_279_4,76270,74518
1922_279_3,76583,74518
1922_279_2,76583,74518
1922_279_1,76583,74518
1922_280_1,76270,74518
1922_280_2,76270,74518
1922_280_3,76333,74518
1922_280_5,76333,74518
1922_281_8_QFARM,76338,75314
1922_281_9,76338,75314
1922_281_10,76338,75314
1922_281_21,76270,75314
1922_281_11,76270,75314
1922_281_12,76270,75314
1922_281_13,76270,75314
1922_281_14,76270,75314
1922_281_15,76270,75314
1922_281_16,76270,75314
1922_281_17,76270,75314
1922_281_18,76270,75314
1922_281_19,76270,75314
1922_281_20,76270,75314
1922_281_23,76270,75314
1922_281_24,76270,75314
1922_281_22,76270,75314
1922_281_7,76338,75314
1922_281_6,76338,75314
1922_281_5,76270,75314
1922_281_4,76333,75314
1922_281_1,76270,74518
1922_281_2,76333,74518
1922_281_3,76333,75314
1922_282_137,76338,75314
1922_282_93,76338,75314
1922_282_92,76338,75314
1922_282_88,76338,75314
1922_282_89,76338,75314
1922_282_91,76338,75314
1922_282_95,76338,75314
1922_282_94,76338,75314
1922_282_96,76338,75314
1922_282_90,76338,75314
1922_282_87,76338,75314
1922_282_84,76338,75314
1922_282_85,76338,75314
1922_282_86,76338,75314
1922_282_97,76338,75314
1922_282_98,76338,75314
1922_282_99,76338,75314
1922_282_100,76338,75314
1922_282_101,76338,75314
1922_282_102,76338,75314
1922_282_103,76338,75314
1922_282_104,76338,75314
1922_282_107,76338,75314
1922_282_106,76338,75314
1922_282_105,76338,75314
1922_282_108,76338,75314
1922_282_109,76338,75314
1922_282_110,76338,75314
1922_282_111,76338,75314
1922_282_112,76338,75314
1922_282_114,76338,75314
1922_282_113,76338,75314
1922_282_156,76338,75314
1922_282_157,76338,75314
1922_282_160,76338,75314
1922_282_158,76338,75314
1922_282_162,76338,75314
1922_282_153,76338,75314
1922_282_161,76338,75314
1922_282_159,76338,75314
1922_282_154,76338,75314
1922_282_155,76338,75314
1922_282_151,76338,75314
1922_282_152,76338,75314
1922_282_194,76302,75314
1922_282_195,76338,75314
1922_282_163,76338,75314
1922_282_164,76338,75314
1922_282_165,76302,75314
1922_282_170,76302,75314
1922_282_168,76302,75314
1922_282_167,76302,75314
1922_282_169,76302,75314
1922_282_166,76302,75314
1922_282_183,76302,75314
1922_282_171,76302,75314
1922_282_189,76302,75314
1922_282_190,76302,75314
1922_282_191,76302,75314
1922_282_192,76302,75314
1922_282_193,76302,75314
1922_282_172,76302,75314
1922_282_173,76302,75314
1922_282_174,76302,75314
1922_282_188,76302,75314
1922_282_187,76302,75314
1922_282_185,76302,75314
1922_282_186,76302,75314
1922_282_184,76302,75314
1922_282_182,76302,75314
1922_282_181,76302,75314
1922_282_209,76302,75314
1922_282_208,76302,75314
1922_282_207,76302,75314
1922_282_148,76302,75314
1922_282_146,76302,75314
1922_282_147,76302,75314
1922_282_145,76302,75314
1922_282_204,76302,75314
1922_282_201,76302,75314
1922_282_202,76302,75314
1922_282_203,76302,75314
1922_282_205,76302,75314
1922_282_206,76302,75314
1922_282_199,76302,75314
1922_282_198,76302,75314
1922_282_200,76302,75314
1922_282_196,76338,75314
1922_282_197,76302,75314
1922_282_149,76338,75314
1922_282_150,76338,75314
1922_282_143,76302,75314
1922_282_142,76302,75314
1922_282_141,76302,75314
1922_282_131,76338,75314
1922_282_133,76338,75314
1922_282_132,76338,75314
1922_282_130,76338,75314
1922_282_135,76338,75314
1922_282_134,76338,75314
1922_282_136,76338,75314
1922_282_139,76338,75314
1922_282_140,76338,75314
1922_282_138,76338,75314
1922_282_144,76302,75314
1922_282_211,76302,75314
1922_282_214,76302,75314
1922_282_210,76302,75314
1922_282_212,76302,75314
1922_282_215,76302,75314
1922_282_213,76302,75314
1922_282_179,76302,75314
1922_282_180,76302,75314
1922_282_177,76302,75314
1922_282_176,76302,75314
1922_282_178,76302,75314
1922_282_175,76302,75314
1922_282_224,76302,75314
1922_282_227,76302,75314
1922_282_226,76302,75314
1922_282_223,76302,75314
1922_282_221,76302,75314
1922_282_225,76302,75314
1922_282_228,76302,75314
1922_282_222,76302,75314
1922_282_231,76338,75314
1922_282_220,76302,75314
1922_282_229,76302,75314
1922_282_230,76302,75314
1922_282_219,76302,75314
1922_282_129,76338,75314
1922_282_218,76302,75314
1922_282_216,76302,75314
1922_282_217,76302,75314
1922_284_27,76302,75314
1922_267_120,76352,74020
1922_267_43,76302,75314
1922_267_89,76352,74020
1922_267_80,76367,74020
1922_280_4,76333,74518
1922_280_6,76333,74518
1922_282_232,76338,75314
1922_282_233,76338,75314
1922_282_234,76338,75314
1922_284_28,76302,75314
1922_284_29,76302,75314
1922_284_91,76293,75314
1922_284_92,76293,75314
1922_284_99,76293,75314
1922_284_98,76293,75314
1922_284_97,76293,75314
1922_284_96,76293,75314
1922_284_94,76293,75314
1922_284_95,76293,75314
1922_284_93,76293,75314
1922_284_89,76293,75314
1922_284_90,76293,75314
1922_284_24,76293,75314
1922_284_25,76293,75314
1922_284_26,76293,75314
1922_282_45,76338,75314
1922_282_44,76338,75314
1922_282_46,76338,75314
1922_282_48,76338,75314
1922_282_47,76338,75314
1922_282_53,76270,75314
1922_282_49,76338,75314
1922_282_52,76338,75314
1922_282_50,76338,75314
1922_282_51,76338,75314
1922_282_54,76270,75314
1922_282_37,76270,75314
1922_282_41,76270,75314
1922_282_38,76270,75314
1922_282_34,76270,75314
1922_282_36,76270,75314
1922_282_35,76270,75314
1922_282_40,76270,75314
1922_282_42,76270,75314
1922_282_39,76270,75314
1922_282_43,76270,75314
1922_282_56,76270,75314
1922_282_57,76270,75314
1922_282_55,76270,75314
1922_282_58,76270,75314
1922_282_116,76338,75314
1922_282_115,76338,75314
1922_282_118,76338,75314
1922_282_83,76338,75314
1922_282_82,76338,75314
1922_282_117,76338,75314
1922_282_81,76338,75314
1922_282_119,76338,75314
1922_282_238,76338,75314
1922_282_239,76338,75314
1922_282_240,76338,75314
1922_282_121,76338,75314
1922_282_122,76338,75314
1922_282_123,76338,75314
1922_282_126,76338,75314
1922_282_124,76338,75314
1922_282_125,76338,75314
1922_282_127,76338,75314
1922_282_128,76338,75314
1922_282_120,76338,75314
1922_283_86,76270,75314
1922_283_87,76270,75314
1922_283_88,76270,75314
1922_283_85,76270,75314
1922_283_90,76270,75314
1922_283_40,76270,75314
1922_283_43,76270,75314
1922_283_41,76270,75314
1922_283_42,76270,75314
1922_283_84,76270,75314
1922_283_45,76270,75314
1922_283_44,76270,75314
1922_283_89,76270,75314
1922_283_47,76270,75314
1922_283_38,76270,75314
1922_283_39,76270,75314
1922_283_46,76270,75314
1922_283_36,76270,75314
1922_283_37,76270,75314
1922_283_30,76293,75314
1922_283_55,76293,75314
1922_283_31,76293,75314
1922_283_54,76293,75314
1922_283_51,76270,75314
1922_283_53,76293,75314
1922_283_52,76293,75314
1922_283_33,76270,75314
1922_283_32,76293,75314
1922_283_34,76270,75314
1922_283_35,76270,75314
1922_283_50,76270,75314
1922_283_49,76270,75314
1922_283_48,76270,75314
1922_283_79,76293,75314
1922_283_78,76293,75314
1922_283_77,76293,75314
1922_283_81,76270,75314
1922_283_80,76270,75314
1922_283_76,76293,75314
1922_283_93,76270,75314
1922_283_82,76270,75314
1922_283_98,76293,75314
1922_283_92,76270,75314
1922_283_97,76293,75314
1922_283_83,76270,75314
1922_283_96,76293,75314
1922_283_94,76293,75314
1922_283_95,76293,75314
1922_283_3,76293,75314
1922_283_2,76293,75314
1922_283_20,76293,75314
1922_283_19,76293,75314
1922_283_13,76293,75314
1922_283_18,76293,75314
1922_283_17,76293,75314
1922_283_16,76293,75314
1922_283_14,76293,75314
1922_283_15,76293,75314
1922_283_9,76293,75314
1922_283_8,76293,75314
1922_283_10,76293,75314
1922_283_5,76293,75314
1922_283_11,76293,75314
1922_283_12,76293,75314
1922_283_4,76293,75314
1922_283_7,76293,75314
1922_283_6,76293,75314
1922_283_101,76293,75314
1922_283_102,76293,75314
1922_283_99,76293,75314
1922_283_75,76293,75314
1922_283_68,76293,75314
1922_283_69,76293,75314
1922_283_108,76293,75314
1922_283_100,76293,75314
1922_283_74,76293,75314
1922_283_107,76293,75314
1922_283_70,76293,75314
1922_283_71,76293,75314
1922_283_104,76293,75314
1922_283_72,76293,75314
1922_283_103,76293,75314
1922_283_73,76293,75314
1922_283_106,76293,75314
1922_283_105,76293,75314
1922_283_67,76293,75314
1922_283_56,76293,75314
1922_283_63,76293,75314
1922_283_64,76293,75314
1922_283_60,76293,75314
1922_283_59,76293,75314
1922_283_61,76293,75314
1922_283_29,76293,75314
1922_283_58,76293,75314
1922_283_28,76293,75314
1922_283_57,76293,75314
1922_283_62,76293,75314
1922_283_66,76293,75314
1922_283_22,76293,75314
1922_283_26,76293,75314
1922_283_25,76293,75314
1922_283_27,76293,75314
1922_283_21,76293,75314
1922_283_24,76293,75314
1922_283_23,76293,75314
1922_283_65,76293,75314
1922_282_32,76270,75314
1922_282_33,76270,75314
1922_282_65,76270,75314
1922_282_64,76270,75314
1922_282_62,76270,75314
1922_282_66,76270,75314
1922_282_73,76270,75314
1922_282_67,76270,75314
1922_282_71,76270,75314
1922_282_72,76270,75314
1922_282_70,76270,75314
1922_282_63,76270,75314
1922_282_68,76270,75314
1922_282_69,76270,75314
1922_282_60,76270,75314
1922_282_61,76270,75314
1922_282_59,76270,75314
1922_282_78,76270,75314
1922_282_75,76270,75314
1922_282_79,76270,75314
1922_282_77,76270,75314
1922_282_80,76270,75314
1922_282_76,76270,75314
1922_282_74,76270,75314
1922_282_14,76270,75314
1922_282_2,76270,75314
1922_282_8,76270,75314
1922_282_7,76270,75314
1922_282_9,76270,75314
1922_282_6,76270,75314
1922_282_3,76270,75314
1922_282_10,76270,75314
1922_282_13,76270,75314
1922_282_4,76270,75314
1922_282_5,76270,75314
1922_282_12,76270,75314
1922_282_11,76270,75314
1922_282_27,76270,75314
1922_282_28,76270,75314
1922_282_30,76270,75314
1922_282_26,76270,75314
1922_282_31,76270,75314
1922_282_29,76270,75314
1922_282_25,76270,75314
1922_282_15,76270,75314
1922_285_33,76270,75314
1922_285_32,76270,75314
1922_285_34,76270,75314
1922_285_31,76270,75314
1922_285_16,76191,75314
1922_285_17,76191,75314
1922_285_18,76191,75314
1922_285_15,76191,75314
1922_285_22,76187,75314
1922_285_21,76187,75314
1922_285_20,76187,75314
1922_285_19,76191,75314
1922_285_30,76270,75314
1922_285_27,76270,75314
1922_285_28,76270,75314
1922_285_29,76270,75314
1922_285_26,76270,75314
1922_285_25,76270,75314
1922_285_24,76187,75314
1922_285_23,76187,75314
1922_285_96,76270,75314
1922_285_66,76270,75314
1922_285_73,76191,75314
1922_285_97,76270,75314
1922_285_74,76191,75314
1922_285_65,76270,75314
1922_285_72,76191,75314
1922_285_71,76191,75314
1922_285_70,76270,75314
1922_285_69,76270,75314
1922_285_68,76270,75314
1922_285_94,76270,75314
1922_285_67,76270,75314
1922_285_93,76270,75314
1922_285_95,76270,75314
1922_285_75,76191,75314
1922_285_92,76191,75314
1922_285_90,76191,75314
1922_285_91,76191,75314
1922_285_98,76270,75314
1922_285_99,76270,75314
1922_285_101,76270,75314
1922_285_100,76270,75314
1922_285_102,76187,75314
1922_285_105,76270,75314
1922_285_106,76187,75314
1922_285_104,76187,75314
1922_285_107,76191,75314
1922_285_103,76187,75314
1922_285_108,76191,75314
1922_285_87,76293,75314
1922_285_86,76293,75314
1922_285_76,76191,75314
1922_285_89,76191,75314
1922_285_80,76293,75314
1922_285_79,76293,75314
1922_285_78,76293,75314
1922_285_88,76293,75314
1922_285_77,76293,75314
1922_285_111,76191,75314
1922_285_113,76191,75314
1922_285_112,76191,75314
1922_285_114,76191,75314
1922_285_115,76191,75314
1922_285_110,76191,75314
1922_285_109,76191,75314
1922_285_13,76191,75314
1922_285_14,76191,75314
1922_285_12,76191,75314
1922_285_11,76191,75314
1922_285_51,76293,75314
1922_285_50,76293,75314
1922_285_52,76293,75314
1922_285_49,76293,75314
1922_285_48,76293,75314
1922_285_53,76293,75314
1922_285_47,76293,75314
1922_285_46,76293,75314
1922_285_45,76293,75314
1922_285_44,76293,75314
1922_285_56,76293,75314
1922_285_43,76293,75314
1922_285_55,76293,75314
1922_285_57,76293,75314
1922_285_42,76293,75314
1922_285_41,76293,75314
1922_285_59,76270,75314
1922_285_58,76293,75314
1922_285_35,76270,75314
1922_285_63,76270,75314
1922_285_62,76270,75314
1922_285_61,76270,75314
1922_285_60,76270,75314
1922_285_36,76270,75314
1922_285_38,76270,75314
1922_285_39,76270,75314
1922_285_37,76270,75314
1922_285_40,76270,75314
1922_285_64,76270,75314
1922_285_54,76293,75314
1922_282_18,76187,75314
1922_282_24,76187,75314
1922_282_17,76187,75314
1922_282_22,76187,75314
1922_282_23,76187,75314
1922_282_20,76187,75314
1922_282_21,76187,75314
1922_282_16,76187,75314
1922_282_19,76187,75314
1922_286_112,76187,75314
1922_286_111,76187,75314
1922_286_115,76187,75314
1922_286_114,76187,75314
1922_286_113,76187,75314
1922_286_116,76187,75314
1922_286_117,76187,75314
1922_286_118,76187,75314
1922_286_119,76187,75314
1922_286_120,76187,75314
1922_286_104,76187,75314
1922_286_105,76187,75314
1922_286_103,76187,75314
1922_286_102,76187,75314
1922_286_108,76187,75314
1922_286_107,76187,75314
1922_286_106,76187,75314
1922_286_109,76187,75314
1922_286_110,76187,75314
1922_286_97,76187,75314
1922_286_96,76187,75314
1922_286_98,76187,75314
1922_286_99,76187,75314
1922_286_100,76187,75314
1922_286_101,76187,75314
1922_286_82,76187,75314
1922_286_83,76187,75314
1922_286_85,76187,75314
1922_286_79,76187,75314
1922_286_84,76187,75314
1922_286_86,76191,75314
1922_286_80,76187,75314
1922_286_81,76187,75314
1922_286_78,76187,75314
1922_286_77,76187,75314
1922_286_76,76187,75314
1922_286_75,76187,75314
1922_286_68,76187,75314
1922_286_71,76187,75314
1922_286_73,76187,75314
1922_286_74,76187,75314
1922_286_72,76187,75314
1922_286_70,76187,75314
1922_286_69,76187,75314
1922_286_89,76191,75314
1922_286_95,76187,75314
1922_286_93,76187,75314
1922_286_92,76187,75314
1922_286_94,76187,75314
1922_286_90,76187,75314
1922_286_91,76187,75314
1922_286_87,76191,75314
1922_286_88,76191,75314
1922_286_66,76187,75314
1922_286_64,76187,75314
1922_286_65,76187,75314
1922_286_67,76187,75314
1922_286_63,76187,75314
1922_286_62,76187,75314
1922_286_56,76187,75314
1922_286_58,76187,75314
1922_286_61,76187,75314
1922_286_60,76187,75314
1922_286_59,76187,75314
1922_286_57,76187,75314
1922_286_42,76187,75314
1922_286_43,76187,75314
1922_286_44,76187,75314
1922_286_41,76187,75314
1922_286_47,76187,75314
1922_286_49,76187,75314
1922_286_48,76187,75314
1922_286_55,76187,75314
1922_286_50,76187,75314
1922_286_53,76187,75314
1922_286_51,76187,75314
1922_286_52,76187,75314
1922_286_54,76187,75314
1922_286_46,76187,75314
1922_286_45,76187,75314
1922_286_38,76143,75314
1922_286_39,76143,75314
1922_286_35,76143,75314
1922_286_36,76143,75314
1922_286_37,76143,75314
1922_286_40,76143,75314
1922_286_3,76143,75314
1922_286_4,76143,75314
1922_286_2,76143,75314
1922_286_5,76143,75314
1922_286_6,76143,75314
1922_286_12,76143,75314
1922_286_13,76143,75314
1922_286_11,76143,75314
1922_286_9,76143,75314
1922_286_10,76143,75314
1922_286_14,76143,75314
1922_286_8,76143,75314
1922_286_7,76143,75314
1922_286_15,76143,75314
1922_286_16,76143,75314
1922_286_17,76143,75314
1922_286_24,76143,75314
1922_286_23,76143,75314
1922_286_30,76143,75314
1922_286_22,76143,75314
1922_286_21,76143,75314
1922_286_25,76143,75314
1922_286_19,76143,75314
1922_286_27,76143,75314
1922_286_18,76143,75314
1922_286_26,76143,75314
1922_286_29,76143,75314
1922_286_28,76143,75314
1922_286_20,76143,75314
1922_286_31,76143,75314
1922_286_32,76143,75314
1922_286_33,76143,75314
1922_286_34,76143,75314
1922_290_1,76191,75314
1922_290_5,76191,75314
1922_290_2,76191,75314
1922_290_4,76191,75314
1922_290_3,76191,75314
1922_290_11,76191,75314
1922_290_6,76143,75314
1922_290_10,76143,75314
1922_290_9,76143,75314
1922_290_7,76143,75314
1922_290_8,76143,75314
1922_290_13,76182,75314
1922_290_15,76182,75314
1922_290_14,76182,75314
1922_290_16,76191,75314
1922_290_19,76182,75314
1922_290_18,76182,75314
1922_290_17,76182,75314
1922_290_27,76182,75314
1922_290_28,76182,75314
1922_290_26,76182,75314
1922_291_4,76182,75314
1922_291_3,76182,75314
1922_291_5,76182,75314
1922_291_6,76182,75314
1922_291_61,76182,75314
1922_291_59,76143,75314
1922_291_60,76143,75314
1922_291_58,76143,75314
1922_291_57,76143,75314
1922_291_56,76143,75314
1922_291_42,76143,75314
1922_291_43,76143,75314
1922_291_55,76143,75314
1922_291_44,76143,75314
1922_291_40,76143,75314
1922_291_46,76143,75314
1922_291_41,76143,75314
1922_291_45,76143,75314
1922_291_54,76143,75314
1922_291_50,76143,75314
1922_291_53,76143,75314
1922_291_52,76143,75314
1922_291_51,76143,75314
1922_291_49,76143,75314
1922_291_47,76143,75314
1922_291_48,76143,75314
1922_291_25,76143,75314
1922_291_7,76182,75314
1922_291_8,76182,75314
1922_291_22,76143,75314
1922_291_23,76143,75314
1922_291_24,76143,75314
1922_291_33,76143,75314
1922_291_26,76143,75314
1922_291_31,76143,75314
1922_291_28,76143,75314
1922_267_31,76302,75314
1922_282_236,76338,75314
1922_282_235,76338,75314
1922_282_237,76338,75314
1922_291_30,76143,75314
1922_291_27,76143,75314
1922_291_29,76143,75314
1922_291_32,76143,75314
1922_291_34,76143,75314
1922_291_38,76143,75314
1922_291_37,76143,75314
1922_291_35,76143,75314
1922_291_36,76143,75314
1922_291_12,76182,75314
1922_291_11,76182,75314
1922_291_16,76119,75314
1922_291_10,76182,75314
1922_291_15,76182,75314
1922_291_13,76182,75314
1922_291_9,76182,75314
1922_291_14,76182,75314
1922_291_18,76143,75314
1922_291_17,76119,75314
1922_291_20,76143,75314
1922_291_19,76143,75314
1922_291_21,76143,75314
1922_287_1,76191,75314
1922_289_1,76191,75314
1922_289_37,76191,75314
1922_289_38,76191,75314
1922_289_36,76191,75314
1922_289_34,76191,75314
1922_289_33,76191,75314
1922_289_39,76191,75314
1922_289_35,76191,75314
1922_289_81,76191,75314
1922_289_80,76191,75314
1922_289_79,76191,75314
1922_289_78,76191,75314
1922_289_77,76191,75314
1922_289_75,76191,75314
1922_289_76,76191,75314
1922_289_109,76191,75314
1922_289_113,76226,75314
1922_289_104,76191,75314
1922_289_117,76226,75314
1922_289_114,76226,75314
1922_289_103,76191,75314
1922_289_115,76226,75314
1922_289_116,76226,75314
1922_289_102,76191,75314
1922_289_110,76191,75314
1922_289_101,76191,75314
1922_289_112,76191,75314
1922_289_111,76191,75314
1922_289_106,76226,75314
1922_289_108,76191,75314
